EventID	ArrivalGlobalIdx	ArrivalTime_s	X_mm	Y_mm	LocateConf	MaxX	MaxY	DetectConf	HitCount
328	46324220	15.441407	-79.118	85.227	0.851	0.883	0.818	0.994	8
329	46342928	15.447643	-148.155	176.259	0.613	0.745	0.480	0.991	6
330	46346426	15.448809	165.872	-137.463	0.656	0.509	0.804	0.989	4
331	46356077	15.452026	184.506	-146.322	0.762	0.702	0.822	0.948	6
332	46389037	15.463012	-147.849	178.702	0.613	0.727	0.500	0.990	5
333	46409542	15.469847	-111.193	107.527	0.873	0.906	0.840	0.993	10
334	46431413	15.477138	181.757	-166.178	0.713	0.718	0.708	0.971	6
335	46516668	15.505556	117.913	-115.775	0.667	0.488	0.845	0.991	2
336	46544961	15.514987	108.443	-119.440	0.755	0.667	0.844	0.869	7
337	46552975	15.517658	-103.250	114.247	0.655	0.764	0.546	0.981	2
338	46642674	15.547558	-144.489	167.094	0.628	0.757	0.500	0.994	7
339	46929213	15.643071	-115.775	124.022	0.727	0.823	0.631	0.992	6
340	47018840	15.672947	-143.878	173.815	0.790	0.849	0.732	0.989	9
341	47248282	15.749427	-106.000	110.582	0.620	0.704	0.537	0.984	2
342	47263849	15.754616	120.662	-117.913	0.781	0.708	0.855	0.993	7
343	47275978	15.758659	213.526	-181.757	0.580	0.469	0.690	0.979	9
344	47291628	15.763876	-95.308	-89.809	0.684	0.742	0.626	0.975	4
345	47521923	15.840641	128.910	-123.717	0.846	0.824	0.868	0.991	9
346	48042514	16.014171	82.783	-109.665	0.807	0.857	0.757	0.990	2
347	48096335	16.032112	-89.198	-87.060	0.766	0.778	0.754	0.983	7
348	48104178	16.034726	-69.648	39.712	0.927	0.929	0.926	0.993	8
349	48144599	16.048200	130.437	-116.080	0.666	0.507	0.825	0.991	4
350	48160274	16.053425	-156.097	184.201	0.775	0.826	0.725	0.988	9
351	48230559	16.076853	-32.075	-63.844	0.801	0.766	0.835	0.993	5
352	48253705	16.084568	-156.403	180.230	0.639	0.735	0.543	0.993	5
353	48318981	16.106327	-152.432	178.397	0.633	0.699	0.568	0.989	6
354	48408553	16.136184	-109.971	106.305	0.910	0.924	0.895	0.988	10
355	48454298	16.151433	102.945	-117.302	0.892	0.880	0.903	0.994	8
356	48462484	16.154161	-115.775	124.328	0.875	0.893	0.857	0.990	9
357	48821676	16.273892	-155.792	178.702	0.674	0.701	0.647	0.944	2
358	48890396	16.296799	-140.518	136.852	0.884	0.911	0.857	0.995	9
359	49225927	16.408642	180.230	-153.348	0.796	0.754	0.839	0.991	9
360	49229904	16.409968	-140.824	145.711	0.846	0.863	0.830	0.994	9
361	49277065	16.425688	-93.781	80.951	0.892	0.873	0.911	0.995	2
362	49353473	16.451158	-122.190	131.965	0.790	0.858	0.723	0.985	9
363	49382399	16.460800	-76.063	-71.786	0.748	0.790	0.706	0.985	3
364	49540089	16.513363	190.616	-157.319	0.730	0.664	0.796	0.992	7
365	49561377	16.520459	-156.403	165.567	0.846	0.835	0.858	0.993	6
366	49585521	16.528507	84.616	-147.849	0.672	0.763	0.581	0.991	3
367	49622095	16.540698	136.547	-123.106	0.624	0.424	0.823	0.766	2
368	49624053	16.541351	90.726	-83.700	0.857	0.842	0.873	0.994	9
369	49625537	16.541846	231.855	-211.694	0.530	0.628	0.432	0.989	5
370	49670234	16.556745	-67.204	29.631	0.869	0.909	0.830	0.990	7
371	49691987	16.563996	-113.636	125.855	0.803	0.859	0.747	0.988	8
372	49710164	16.570055	112.414	-109.054	0.753	0.673	0.832	0.992	2
373	49710741	16.570247	112.720	-113.636	0.735	0.634	0.837	0.990	2
374	49813970	16.604657	106.610	-120.051	0.912	0.912	0.912	0.994	10
375	50306148	16.768716	-154.875	174.731	0.723	0.783	0.663	0.986	7
376	50388478	16.796159	83.089	-88.893	0.836	0.876	0.797	0.989	2
377	50407413	16.802471	-149.682	166.178	0.787	0.802	0.771	0.990	8
378	50412766	16.804255	-56.818	-68.732	0.690	0.576	0.804	0.941	4
379	50459019	16.819673	181.146	-160.374	0.795	0.759	0.831	0.993	9
380	50544652	16.848217	-113.636	127.077	0.818	0.856	0.780	0.991	9
381	50861572	16.953857	-155.792	184.506	0.750	0.778	0.722	0.988	9
382	50881675	16.960558	165.261	-144.489	0.875	0.880	0.869	0.991	9
383	50883333	16.961111	-151.515	157.930	0.800	0.838	0.762	0.995	10
384	50937804	16.979268	233.382	-214.137	0.663	0.756	0.570	0.969	9
385	51030193	17.010064	-109.360	105.083	0.755	0.846	0.664	0.989	8
386	51062721	17.020907	176.564	-156.708	0.571	0.481	0.660	0.946	3
387	51122280	17.040760	-161.290	181.146	0.608	0.640	0.575	0.852	2
388	51135575	17.045192	-116.997	131.659	0.818	0.860	0.775	0.991	9
389	51164011	17.054670	-107.527	111.498	0.865	0.891	0.838	0.988	9
390	51282199	17.094066	-154.264	165.567	0.828	0.820	0.836	0.991	8
391	51393482	17.131161	-214.443	233.993	0.798	0.790	0.805	0.932	3
392	51454997	17.151666	184.201	-156.097	0.682	0.703	0.661	0.990	3
393	51507674	17.169225	233.688	-215.359	0.642	0.750	0.533	0.966	7
394	51516787	17.172262	-105.389	113.025	0.649	0.727	0.571	0.988	4
395	51526066	17.175355	-161.290	181.452	0.668	0.702	0.634	0.992	2
396	51615065	17.205022	-159.152	183.590	0.777	0.805	0.749	0.994	10
397	51617133	17.205711	-160.679	174.731	0.694	0.712	0.675	0.965	8
398	51620480	17.206827	-148.155	166.178	0.787	0.807	0.767	0.989	8
399	51664055	17.221352	-113.331	116.997	0.654	0.834	0.473	0.983	2
400	51706128	17.235376	-87.977	84.311	0.894	0.918	0.869	0.990	6
401	51741028	17.247009	90.115	-136.241	0.653	0.792	0.513	0.848	3
402	51755507	17.251836	-81.256	58.346	0.824	0.904	0.743	0.989	3
403	51784138	17.261379	-152.432	178.702	0.700	0.754	0.645	0.994	8
404	51800240	17.266747	235.215	-214.748	0.608	0.680	0.535	0.873	5
405	51820064	17.273355	-91.337	-84.616	0.734	0.784	0.685	0.982	3
406	51856973	17.285658	-156.708	179.008	0.699	0.765	0.633	0.988	3
407	51858542	17.286181	-156.403	175.953	0.793	0.813	0.773	0.920	3
408	51886278	17.295426	-120.662	127.688	0.770	0.854	0.685	0.958	7
409	51980184	17.326728	-160.679	181.146	0.587	0.515	0.660	0.991	4
410	52140951	17.380317	179.619	-156.708	0.799	0.805	0.794	0.990	7
411	52142802	17.380934	112.109	-112.109	0.792	0.749	0.836	0.992	8
